t_s,v_trig,v_dac,v_out
0.01852,0,0.2,0.6
0.01854,0,0.2,0.6
0.01856,0,0.2,0.6
0.01858,0,0.2,0.6
0.0186,0,0.2,0.6
0.01862,0,0.2,0.6
0.01864,0,0.2,0.6
0.01866,0,0.24,0.6
0.01868,0,0.2,0.6
0.0187,0.04,0.2,0.6
0.01872,0,0.2,0.6
0.01874,0,0.2,0.6
0.01876,0,0.2,0.6
0.01878,0,0.2,0.6
0.0188,0,0.2,0.6
0.01882,0,0.2,0.6
0.01884,0,0.2,0.6
0.01886,0,0.2,0.6
0.01888,0,0.2,0.6
0.0189,0,0.2,0.6
0.01892,0,0.2,0.6
0.01894,0,0.2,0.6
0.01896,0,0.2,0.6
0.01898,0,0.2,0.6
0.019,0,0.2,0.6
0.01902,0,0.2,0.6
0.01904,0,0.2,0.6
0.01906,0,0.2,0.6
0.01908,0,0.2,0.6
0.0191,0,0.2,0.6
0.01912,0,0.2,0.6
0.01914,0,0.2,0.6
0.01916,0,0.2,0.6
0.01918,0,0.2,0.6
0.0192,0,0.2,0.56
0.01922,0,0.2,0.6
0.01924,0,0.2,0.56
0.01926,0,0.2,0.6
0.01928,0,0.2,0.56
0.0193,0.04,0.2,0.56
0.01932,0,0.2,0.6
0.01934,0,0.2,0.6
0.01936,0,0.2,0.6
0.01938,0,0.2,0.6
0.0194,0,0.2,0.6
0.01942,0,0.2,0.6
0.01944,0,0.2,0.6
0.01946,0,0.2,0.6
0.01948,0,0.2,0.6
0.0195,0,0.2,0.6
0.01952,0,0.2,0.6
0.01954,0,0.2,0.6
0.01956,0,0.2,0.6
0.01958,0.04,0.2,0.6
0.0196,0,0.24,0.6
0.01962,0,0.2,0.6
0.01964,0,0.2,0.6
0.01966,0,0.2,0.6
0.01968,0,0.2,0.6
0.0197,0,0.2,0.6
0.01972,0.04,0.2,0.6
0.01974,0,0.2,0.6
0.01976,0,0.24,0.6
0.01978,0,0.2,0.6
0.0198,0,0.2,0.6
0.01982,0,0.2,0.6
0.01984,0,0.2,0.6
0.01986,0,0.2,0.6
0.01988,0,0.2,0.6
0.0199,0,0.2,0.6
0.01992,0,0.2,0.6
0.01994,0,0.2,0.6
0.01996,0,0.2,0.6
0.01998,0,0.2,0.6
0.02,0,0.24,0.6
0.02002,0,0.2,0.6
0.02004,0,0.2,0.6
0.02006,0,0.2,0.6
0.02008,0,0.2,0.56
0.0201,0,0.2,0.6
0.02012,0,0.2,0.6
0.02014,0,0.2,0.56
0.02016,0,0.2,0.6
0.02018,0,0.2,0.6
0.0202,0,0.2,0.6
0.02022,0,0.2,0.6
0.02024,0,0.2,0.6
0.02026,0,0.2,0.6
0.02028,0,0.2,0.6
0.0203,0,0.2,0.6
0.02032,0,0.24,0.6
0.02034,0,0.2,0.6
0.02036,0,0.24,0.56
0.02038,0,0.2,0.6
0.0204,0,0.2,0.6
0.02042,0,0.2,0.6
0.02044,0,0.2,0.6
0.02046,0,0.2,0.6
0.02048,0,0.2,0.6
0.0205,0,0.2,0.6
0.02052,0,0.2,0.6
0.02054,0,0.2,0.6
0.02056,0,0.2,0.6
0.02058,0,0.2,0.6
0.0206,0,0.2,0.6
0.02062,0,0.2,0.56
0.02064,0,0.2,0.6
0.02066,0,0.2,0.6
0.02068,0,0.24,0.6
0.0207,0,0.2,0.6
0.02072,0,0.2,0.6
0.02074,0,0.2,0.6
0.02076,0,0.2,0.56
0.02078,0,0.2,0.6
0.0208,0,0.2,0.6
0.02082,0,0.2,0.6
0.02084,0,0.2,0.6
0.02086,0,0.2,0.6
0.02088,0,0.2,0.6
0.0209,0,0.2,0.6
0.02092,0,0.2,0.6
0.02094,0,0.2,0.6
0.02096,0,0.2,0.6
0.02098,0,0.2,0.6
0.021,0,0.2,0.6
0.02102,0,0.2,0.6
0.02104,0,0.2,0.6
0.02106,0,0.2,0.6
0.02108,0,0.2,0.6
0.0211,0,0.2,0.6
0.02112,0,0.24,0.6
0.02114,0,0.2,0.6
0.02116,0,0.2,0.6
0.02118,0,0.2,0.56
0.0212,0,0.2,0.6
0.02122,0,0.2,0.6
0.02124,0,0.2,0.6
0.02126,0,0.2,0.56
0.02128,0,0.2,0.6
0.0213,0,0.2,0.6
0.02132,0,0.2,0.6
0.02134,0,0.2,0.6
0.02136,0,0.2,0.6
0.02138,0,0.24,0.6
0.0214,0,0.24,0.6
0.02142,0,0.2,0.6
0.02144,0,0.2,0.6
0.02146,0,0.2,0.6
0.02148,0,0.2,0.6
0.0215,0,0.2,0.6
0.02152,0,0.24,0.6
0.02154,0,0.2,0.6
0.02156,0,0.2,0.6
0.02158,0,0.2,0.6
0.0216,0,0.2,0.6
0.02162,0,0.2,0.6
0.02164,0.04,0.2,0.6
0.02166,0,0.2,0.6
0.02168,0,0.2,0.6
0.0217,0,0.2,0.6
0.02172,0,0.2,0.6
0.02174,0,0.2,0.56
0.02176,0,0.2,0.6
0.02178,0.04,0.2,0.6
0.0218,0,0.24,0.6
0.02182,0,0.2,0.6
0.02184,0,0.2,0.6
0.02186,0,0.2,0.6
0.02188,0,0.2,0.6
0.0219,0,0.2,0.6
0.02192,0,0.2,0.56
0.02194,0,0.2,0.6
0.02196,0,0.2,0.6
0.02198,0,0.2,0.6
0.022,0,0.2,0.6
0.02202,0,0.2,0.6
0.02204,0,0.2,0.6
0.02206,0,0.2,0.6
0.02208,0,0.2,0.6
0.0221,0,0.2,0.6
0.02212,0,0.2,0.6
0.02214,0,0.2,0.6
0.02216,0,0.2,0.6
0.02218,0,0.2,0.6
0.0222,0,0.24,0.6
0.02222,0,0.2,0.6
0.02224,0,0.2,0.6
0.02226,0,0.24,0.6
0.02228,0,0.2,0.6
0.0223,0,0.2,0.6
0.02232,0,0.2,0.6
0.02234,0,0.2,0.6
0.02236,0,0.2,0.6
0.02238,0,0.24,0.56
0.0224,0,0.2,0.6
0.02242,0,0.24,0.6
0.02244,0,0.2,0.6
0.02246,0,0.2,0.6
0.02248,0,0.2,0.6
0.0225,0,0.2,0.6
0.02252,0,0.2,0.56
0.02254,0,0.2,0.56
0.02256,0,0.2,0.6
0.02258,0,0.2,0.6
0.0226,0,0.2,0.56
0.02262,0,0.24,0.6
0.02264,0,0.2,0.56
0.02266,0,0.2,0.6
0.02268,0,0.2,0.6
0.0227,0,0.2,0.6
0.02272,0,0.2,0.6
0.02274,0,0.2,0.6
0.02276,0,0.2,0.6
0.02278,0,0.2,0.6
0.0228,0,0.24,0.56
0.02282,0,0.2,0.6
0.02284,0,0.2,0.6
0.02286,0,0.2,0.6
0.02288,0,0.2,0.6
0.0229,0,0.2,0.6
0.02292,0,0.2,0.6
0.02294,0,0.2,0.6
0.02296,0,0.2,0.6
0.02298,0,0.2,0.6
0.023,0,0.2,0.6
0.02302,0,0.24,0.6
0.02304,0,0.2,0.6
0.02306,0,0.2,0.6
0.02308,0,0.2,0.6
0.0231,0,0.2,0.6
0.02312,0,0.2,0.6
0.02314,0,0.24,0.6
0.02316,0,0.2,0.56
0.02318,0,0.2,0.6
0.0232,0,0.2,0.56
0.02322,0,0.2,0.6
0.02324,0,0.2,0.6
0.02326,0,0.2,0.6
0.02328,0,0.2,0.6
0.0233,0,0.2,0.6
0.02332,0,0.2,0.6
0.02334,0,0.2,0.6
0.02336,0,0.2,0.6
0.02338,0,0.2,0.6
0.0234,0,0.2,0.6
0.02342,0,0.24,0.6
0.02344,0,0.2,0.6
0.02346,0,0.2,0.6
0.02348,0,0.24,0.6
0.0235,0,0.2,0.6
0.02352,0,0.2,0.6
0.02354,0,0.2,0.6
0.02356,0,0.2,0.6
0.02358,0,0.2,0.6
0.0236,0,0.2,0.6
0.02362,0,0.2,0.6
0.02364,0,0.2,0.6
0.02366,0.04,0.2,0.6
0.02368,0,0.2,0.56
0.0237,0,0.2,0.6
0.02372,0,0.2,0.6
0.02374,0,0.24,0.6
0.02376,0,0.2,0.6
0.02378,0,0.2,0.6
0.0238,0,0.2,0.6
0.02382,0,0.2,0.6
0.02384,0,0.2,0.6
0.02386,0,0.2,0.6
0.02388,0,0.2,0.6
0.0239,0,0.2,0.6
0.02392,0,0.2,0.6
0.02394,0,0.2,0.6
0.02396,0.04,0.2,0.6
0.02398,0,0.24,0.6
0.024,0,0.24,0.6
0.02402,0,0.2,0.6
0.02404,0,0.2,0.6
0.02406,0,0.2,0.6
0.02408,0,0.2,0.6
0.0241,0,0.2,0.6
0.02412,0,0.2,0.6
0.02414,0,0.2,0.6
0.02416,0,0.2,0.6
0.02418,0,0.2,0.6
0.0242,0,0.2,0.6
0.02422,0,0.2,0.6
0.02424,0,0.2,0.56
0.02426,0,0.2,0.6
0.02428,0,0.2,0.6
0.0243,0,0.2,0.6
0.02432,0,0.24,0.6
0.02434,0,0.2,0.6
0.02436,0,0.2,0.56
0.02438,0,0.24,0.6
0.0244,0,0.2,0.6
0.02442,0,0.2,0.6
0.02444,0,0.2,0.6
0.02446,0,0.2,0.6
0.02448,0,0.2,0.6
0.0245,0,0.2,0.56
0.02452,0,0.2,0.6
0.02454,0,0.2,0.6
0.02456,0,0.2,0.6
0.02458,0,0.24,0.6
0.0246,0,0.2,0.6
0.02462,0,0.2,0.6
0.02464,0,0.2,0.6
0.02466,0,0.2,0.6
0.02468,0,0.2,0.6
0.0247,0,0.2,0.6
0.02472,0.04,0.2,0.6
0.02474,0,0.2,0.6
0.02476,0,0.2,0.6
0.02478,0,0.2,0.6
0.0248,0,0.2,0.6
0.02482,0,0.2,0.6
0.02484,0,0.2,0.6
0.02486,0,0.24,0.6
0.02488,0,0.2,0.6
0.0249,0,0.2,0.6
0.02492,0,0.2,0.6
0.02494,0,0.2,0.6
0.02496,0,0.2,0.6
0.02498,0,0.2,0.56
0.025,0,0.24,0.6
0.02502,0,0.2,0.6
0.02504,0,0.2,0.6
0.02506,0,0.2,0.6
0.02508,0,0.2,0.56
0.0251,0,0.2,0.6
0.02512,0,0.2,0.6
0.02514,0,0.2,0.6
0.02516,0,0.2,0.6
0.02518,0,0.2,0.6
0.0252,0,0.2,0.56
0.02522,0,0.2,0.56
0.02524,0,0.2,0.6
0.02526,0,0.2,0.56
0.02528,0,0.2,0.6
0.0253,0,0.2,0.6
0.02532,0,0.24,0.6
0.02534,0,0.2,0.6
0.02536,0,0.2,0.6
0.02538,0,0.2,0.6
0.0254,0,0.2,0.6
0.02542,0,0.2,0.6
0.02544,0,0.2,0.6
0.02546,0,0.2,0.6
0.02548,0,0.24,0.6
0.0255,0,0.2,0.6
0.02552,0,0.2,0.6
0.02554,0,0.2,0.6
0.02556,0,0.2,0.56
0.02558,0.04,0.2,0.6
0.0256,0,0.2,0.6
0.02562,0,0.2,0.6
0.02564,0,0.2,0.6
0.02566,0,0.2,0.6
0.02568,0,0.24,0.64
0.0257,0,0.24,0.6
0.02572,0,0.2,0.6
0.02574,0,0.2,0.6
0.02576,0,0.2,0.6
0.02578,0,0.2,0.6
0.0258,0,0.2,0.6
0.02582,0,0.2,0.6
0.02584,0,0.2,0.6
0.02586,0,0.2,0.6
0.02588,0,0.2,0.56
0.0259,0,0.2,0.56
0.02592,0,0.2,0.6
0.02594,0,0.24,0.6
0.02596,0,0.2,0.6
0.02598,0,0.2,0.6
0.026,0,0.2,0.6
0.02602,0,0.24,0.6
0.02604,0,0.2,0.6
0.02606,0,0.2,0.6
0.02608,0,0.2,0.6
0.0261,0,0.2,0.6
0.02612,0,0.2,0.6
0.02614,0,0.24,0.6
0.02616,0,0.2,0.56
0.02618,0,0.2,0.6
0.0262,0,0.2,0.6
0.02622,0,0.2,0.6
0.02624,0,0.2,0.6
0.02626,0,0.24,0.6
0.02628,0,0.2,0.6
0.0263,0,0.24,0.6
0.02632,0,0.2,0.6
0.02634,0,0.2,0.6
0.02636,0,0.2,0.56
0.02638,0,0.2,0.6
0.0264,0,0.2,0.6
0.02642,0,0.2,0.6
0.02644,0,0.2,0.6
0.02646,0,0.2,0.6
0.02648,0,0.2,0.6
0.0265,0,0.2,0.6
0.02652,0,0.24,0.6
0.02654,0,0.2,0.6
0.02656,0,0.2,0.6
0.02658,0,0.2,0.6
0.0266,0,0.2,0.6
0.02662,0,0.24,0.6
0.02664,0,0.2,0.6
0.02666,0,0.24,0.6
0.02668,0,0.2,0.6
0.0267,0,0.2,0.6
0.02672,0,0.2,0.6
0.02674,0,0.2,0.6
0.02676,0,0.2,0.6
0.02678,0,0.2,0.6
0.0268,0,0.2,0.6
0.02682,0,0.2,0.6
0.02684,0,0.2,0.6
0.02686,0,0.2,0.6
0.02688,0,0.2,0.6
0.0269,0,0.2,0.6
0.02692,0,0.2,0.6
0.02694,0,0.2,0.6
0.02696,0,0.2,0.56
0.02698,0,0.2,0.6
0.027,0,0.2,0.6
0.02702,0,0.2,0.6
0.02704,0,0.2,0.6
0.02706,0,0.2,0.6
0.02708,0,0.24,0.6
0.0271,0,0.2,0.6
0.02712,0,0.24,0.6
0.02714,0,0.2,0.6
0.02716,0,0.2,0.6
0.02718,0,0.2,0.6
0.0272,0,0.2,0.6
0.02722,0,0.2,0.6
0.02724,0,0.2,0.56
0.02726,0,0.2,0.6
0.02728,0,0.24,0.6
0.0273,0,0.24,0.6
0.02732,0,0.2,0.6
0.02734,0,0.2,0.6
0.02736,0,0.2,0.6
0.02738,0,0.24,0.6
0.0274,0,0.2,0.6
0.02742,0,0.2,0.6
0.02744,0,0.2,0.6
0.02746,0,0.2,0.6
0.02748,0,0.2,0.6
0.0275,0,0.2,0.6
0.02752,0,0.2,0.6
0.02754,0,0.2,0.6
0.02756,0,0.2,0.6
0.02758,0,0.2,0.6
0.0276,0,0.2,0.56
0.02762,0,0.2,0.6
0.02764,0,0.24,0.6
0.02766,0,0.2,0.6
0.02768,0.04,0.2,0.6
0.0277,0,0.2,0.6
0.02772,0,0.2,0.56
0.02774,0,0.2,0.6
0.02776,0,0.2,0.6
0.02778,0.04,0.2,0.6
0.0278,0,0.2,0.6
0.02782,0,0.24,0.6
0.02784,0,0.2,0.6
0.02786,0,0.2,0.6
0.02788,0,0.2,0.6
0.0279,0,0.2,0.6
0.02792,0,0.2,0.6
0.02794,0.04,0.2,0.6
0.02796,0,0.2,0.6
0.02798,0,0.2,0.6
0.028,0,0.2,0.6
0.02802,0,0.2,0.6
0.02804,0,0.2,0.56
0.02806,0,0.2,0.6
0.02808,0,0.2,0.6
0.0281,0,0.2,0.6
0.02812,0,0.2,0.6
0.02814,0,0.2,0.6
0.02816,0,0.2,0.56
0.02818,0,0.2,0.6
0.0282,0,0.2,0.6
0.02822,0,0.2,0.6
0.02824,0,0.2,0.6
0.02826,0,0.2,0.6
0.02828,0,0.2,0.6
0.0283,0,0.24,0.6
0.02832,0,0.2,0.6
0.02834,0,0.2,0.6
0.02836,0,0.2,0.6
0.02838,0,0.24,0.6
0.0284,0,0.24,0.6
0.02842,0,0.2,0.6
0.02844,0,0.2,0.6
0.02846,0,0.2,0.6
0.02848,0,0.2,0.6
0.0285,0,0.2,0.6
0.02852,0,0.24,0.6
0.02854,0,0.2,0.6
0.02856,0,0.2,0.6
0.02858,0,0.2,0.6
0.0286,0,0.2,0.6
0.02862,0,0.2,0.56
0.02864,0,0.2,0.6
0.02866,0,0.2,0.6
0.02868,0,0.2,0.6
0.0287,0,0.2,0.6
0.02872,0,0.2,0.6
0.02874,0,0.2,0.6
0.02876,0,0.2,0.6
0.02878,0.04,0.24,0.64
0.0288,0,0.2,0.6
0.02882,0,0.2,0.6
0.02884,0,0.2,0.6
0.02886,0,0.2,0.6
0.02888,0,0.24,0.6
0.0289,0,0.2,0.6
0.02892,0,0.2,0.6
0.02894,0,0.2,0.6
0.02896,0,0.2,0.6
0.02898,0,0.2,0.6
0.029,0,0.2,0.6
0.02902,0,0.2,0.6
0.02904,0,0.24,0.6
0.02906,0,0.24,0.6
0.02908,0,0.2,0.6
0.0291,0,0.2,0.6
0.02912,0,0.2,0.6
0.02914,0,0.24,0.6
0.02916,0,0.2,0.6
0.02918,0,0.2,0.6
0.0292,0,0.2,0.56
0.02922,0,0.2,0.6
0.02924,0,0.2,0.6
0.02926,0,0.2,0.6
0.02928,0,0.2,0.6
0.0293,0,0.2,0.6
0.02932,0,0.2,0.6
0.02934,0,0.2,0.6
0.02936,0,0.2,0.56
0.02938,0,0.2,0.6
0.0294,0,0.2,0.6
0.02942,0,0.2,0.6
0.02944,0,0.24,0.6
0.02946,0,0.2,0.6
0.02948,0,0.2,0.6
0.0295,0.04,0.2,0.6
0.02952,0,0.2,0.6
0.02954,0.04,0.24,0.6
0.02956,0,0.2,0.6
0.02958,0,0.2,0.6
0.0296,0,0.2,0.6
0.02962,0,0.2,0.6
0.02964,0,0.2,0.6
0.02966,0,0.2,0.6
0.02968,0.04,0.2,0.6
0.0297,0,0.24,0.56
0.02972,0,0.24,0.6
0.02974,0,0.2,0.6
0.02976,0,0.2,0.6
0.02978,0,0.24,0.6
0.0298,0,0.2,0.56
0.02982,0,0.2,0.6
0.02984,0,0.2,0.6
0.02986,0,0.2,0.6
0.02988,0,0.2,0.6
0.0299,0,0.2,0.6
0.02992,0,0.2,0.56
0.02994,0,0.2,0.6
0.02996,0,0.24,0.6
0.02998,0.04,0.24,0.6
0.03,0,0.2,0.6
0.03002,0,0.2,0.56
0.03004,0,0.2,0.6
0.03006,0,0.24,0.6
0.03008,0,0.24,0.6
0.0301,0,0.24,0.6
0.03012,0,0.2,0.6
0.03014,0,0.2,0.6
0.03016,0,0.2,0.56
0.03018,0,0.2,0.6
0.0302,0,0.2,0.6
0.03022,0,0.2,0.6
0.03024,0,0.2,0.6
0.03026,0,0.2,0.6
0.03028,0,0.2,0.6
0.0303,0,0.2,0.6
0.03032,0,0.2,0.6
0.03034,0,0.2,0.6
0.03036,0,0.2,0.6
0.03038,0,0.2,0.6
0.0304,0,0.24,0.6
0.03042,0,0.2,0.6
0.03044,0,0.2,0.6
0.03046,0,0.2,0.56
0.03048,0,0.2,0.6
0.0305,0,0.2,0.6
0.03052,0.04,0.2,0.6
0.03054,0,0.2,0.6
0.03056,0,0.2,0.6
0.03058,0,0.2,0.6
0.0306,0,0.2,0.6
0.03062,0,0.2,0.6
0.03064,0,0.2,0.6
0.03066,0,0.2,0.6
0.03068,0,0.2,0.6
0.0307,0,0.24,0.6
0.03072,0,0.2,0.6
0.03074,0,0.2,0.6
0.03076,0,0.2,0.6
0.03078,0,0.2,0.6
0.0308,0,0.2,0.6
0.03082,0,0.2,0.6
0.03084,0,0.2,0.6
0.03086,0,0.2,0.6
0.03088,0,0.2,0.6
0.0309,0,0.2,0.6
0.03092,0,0.2,0.6
0.03094,0,0.2,0.6
0.03096,0,0.2,0.6
0.03098,0,0.2,0.6
0.031,0,0.2,0.56
0.03102,0,0.2,0.6
0.03104,0,0.2,0.6
0.03106,0,0.2,0.6
0.03108,0,0.2,0.6
0.0311,0,0.2,0.6
0.03112,0,0.2,0.6
0.03114,0,0.2,0.6
0.03116,0,0.2,0.6
0.03118,0,0.2,0.6
0.0312,0,0.2,0.6
0.03122,0,0.2,0.6
0.03124,0,0.2,0.6
0.03126,0,0.2,0.6
0.03128,0,0.2,0.6
0.0313,0,0.2,0.6
0.03132,0,0.2,0.6
0.03134,0,0.2,0.6
0.03136,0,0.2,0.6
0.03138,0,0.2,0.6
0.0314,0,0.2,0.6
0.03142,0,0.2,0.6
0.03144,0,0.2,0.6
0.03146,0,0.24,0.6
0.03148,0,0.2,0.6
0.0315,0,0.2,0.6
0.03152,0,0.2,0.6
0.03154,0,0.2,0.6
0.03156,0,0.2,0.64
0.03158,0,0.2,0.6
0.0316,0,0.2,0.6
0.03162,0,0.2,0.6
0.03164,0,0.24,0.6
0.03166,0,0.2,0.6
0.03168,0,0.2,0.56
0.0317,0,0.2,0.6
0.03172,0,0.24,0.6
0.03174,0,0.2,0.6
0.03176,0,0.2,0.6
0.03178,0,0.2,0.6
0.0318,0,0.2,0.6
0.03182,0,0.24,0.6
0.03184,0,0.2,0.6
0.03186,0,0.24,0.6
0.03188,0,0.2,0.6
0.0319,0,0.2,0.6
0.03192,0,0.2,0.6
0.03194,0,0.2,0.6
0.03196,0,0.2,0.6
0.03198,0,0.2,0.6
0.032,0,0.2,0.56
0.03202,0,0.2,0.6
0.03204,0,0.2,0.6
0.03206,0,0.24,0.6
0.03208,0,0.2,0.6
0.0321,0,0.24,0.6
0.03212,0,0.2,0.6
0.03214,0,0.24,0.56
0.03216,0,0.2,0.6
0.03218,0,0.2,0.6
0.0322,0,0.2,0.56
0.03222,0,0.2,0.6
0.03224,0,0.2,0.56
0.03226,0,0.2,0.6
0.03228,0,0.2,0.6
0.0323,0,0.2,0.56
0.03232,0,0.2,0.6
0.03234,0,0.2,0.6
0.03236,0,0.2,0.6
0.03238,0,0.2,0.6
0.0324,0,0.24,0.6
0.03242,0,0.2,0.6
0.03244,0,0.2,0.6
0.03246,0,0.2,0.6
0.03248,0,0.2,0.6
0.0325,0,0.2,0.6
0.03252,0,0.2,0.6
0.03254,0,0.2,0.6
0.03256,0,0.24,0.6
0.03258,0,0.2,0.6
0.0326,0,0.2,0.56
0.03262,0,0.2,0.6
0.03264,0,0.2,0.6
0.03266,0,0.2,0.6
0.03268,0,0.2,0.6
0.0327,0,0.24,0.6
0.03272,0,0.2,0.6
0.03274,0,0.2,0.6
0.03276,0,0.2,0.6
0.03278,0,0.2,0.6
0.0328,0,0.2,0.6
0.03282,0,0.2,0.6
0.03284,0,0.24,0.6
0.03286,0,0.2,0.6
0.03288,0,0.2,0.6
0.0329,0,0.24,0.6
0.03292,0,0.2,0.6
0.03294,0,0.2,0.6
0.03296,0,0.2,0.6
0.03298,0,0.2,0.6
0.033,0,0.2,0.6
0.03302,0,0.2,0.6
0.03304,0,0.24,0.6
0.03306,0,0.2,0.6
0.03308,0,0.2,0.6
0.0331,0,0.2,0.6
0.03312,0,0.2,0.6
0.03314,0,0.2,0.6
0.03316,0,0.2,0.6
0.03318,0,0.2,0.6
0.0332,0,0.2,0.6
0.03322,0,0.2,0.6
0.03324,0,0.2,0.6
0.03326,0,0.2,0.6
0.03328,0,0.2,0.6
0.0333,0,0.2,0.56
0.03332,0,0.2,0.6
0.03334,0,0.2,0.6
0.03336,0,0.24,0.6
0.03338,0,0.2,0.6
0.0334,0,0.2,0.6
0.03342,0,0.2,0.6
0.03344,0,0.2,0.6
0.03346,0,0.2,0.64
0.03348,0,0.2,0.6
0.0335,0,0.2,0.6
0.03352,0,0.2,0.6
0.03354,0,0.24,0.6
0.03356,0,0.2,0.6
0.03358,0,0.2,0.6
0.0336,0,0.24,0.6
0.03362,0,0.2,0.6
0.03364,0,0.2,0.6
0.03366,0,0.2,0.6
0.03368,0,0.2,0.6
0.0337,0,0.2,0.6
0.03372,0,0.2,0.6
0.03374,0,0.2,0.6
0.03376,0,0.2,0.6
0.03378,0,0.24,0.6
0.0338,0,0.2,0.6
0.03382,0,0.2,0.6
0.03384,0,0.2,0.6
0.03386,0,0.2,0.6
0.03388,0,0.24,0.6
0.0339,0,0.2,0.6
0.03392,0,0.2,0.6
0.03394,0,0.2,0.6
0.03396,0,0.2,0.6
0.03398,0,0.2,0.6
0.034,0.04,0.2,0.6
0.03402,0,0.2,0.6
0.03404,0,0.2,0.6
0.03406,0,0.24,0.6
0.03408,0,0.2,0.6
0.0341,0,0.2,0.6
0.03412,0,0.2,0.6
0.03414,0,0.2,0.6
0.03416,0,0.2,0.6
0.03418,0,0.2,0.6
0.0342,0,0.2,0.6
0.03422,0,0.2,0.6
0.03424,0,0.2,0.56
0.03426,0,0.2,0.6
0.03428,0.04,0.2,0.6
0.0343,0,0.24,0.6
0.03432,0,0.2,0.6
0.03434,0,0.2,0.6
0.03436,0,0.2,0.6
0.03438,0,0.2,0.6
0.0344,0,0.24,0.6
0.03442,0,0.2,0.56
0.03444,0,0.2,0.6
0.03446,0,0.2,0.6
0.03448,0,0.2,0.6
0.0345,0,0.2,0.56
0.03452,0,0.2,0.6
0.03454,0,0.2,0.56
0.03456,0,0.2,0.6
0.03458,0,0.2,0.6
0.0346,0,0.2,0.6
0.03462,0,0.24,0.6
0.03464,0,0.2,0.56
0.03466,0,0.2,0.6
0.03468,0,0.2,0.6
0.0347,0,0.2,0.6
0.03472,0,0.2,0.6
0.03474,0,0.2,0.6
0.03476,0,0.2,0.56
0.03478,0,0.2,0.6
0.0348,0,0.2,0.6
0.03482,0,0.2,0.56
0.03484,0,0.2,0.6
0.03486,0,0.2,0.6
0.03488,0,0.2,0.6
0.0349,0,0.24,0.6
0.03492,0,0.24,0.6
0.03494,0,0.2,0.6
0.03496,0,0.2,0.6
0.03498,0,0.2,0.6
0.035,0,0.24,0.6
0.03502,0,0.2,0.6
0.03504,0,0.2,0.6
0.03506,0,0.2,0.6
0.03508,0,0.2,0.6
0.0351,0,0.2,0.6
0.03512,0,0.2,0.6
0.03514,0,0.24,0.6
0.03516,0,0.2,0.6
0.03518,0,0.2,0.6
0.0352,0,0.2,0.6
0.03522,0,0.2,0.6
0.03524,0,0.2,0.6
0.03526,0,0.2,0.6
0.03528,0,0.2,0.6
0.0353,0,0.2,0.6
0.03532,0,0.2,0.6
0.03534,0,0.2,0.56
0.03536,0,0.2,0.6
0.03538,0,0.2,0.6
0.0354,0.04,0.2,0.6
0.03542,0,0.2,0.6
0.03544,0,0.2,0.6
0.03546,0,0.24,0.6
0.03548,0,0.2,0.6
0.0355,0,0.2,0.6
0.03552,0,0.24,0.6
0.03554,0,0.2,0.6
0.03556,0,0.2,0.6
0.03558,0,0.2,0.6
0.0356,0,0.2,0.6
0.03562,0,0.2,0.6
0.03564,0,0.2,0.6
0.03566,0,0.2,0.6
0.03568,0,0.2,0.6
0.0357,0,0.2,0.6
0.03572,0,0.2,0.6
0.03574,0,0.2,0.6
0.03576,0,0.2,0.6
0.03578,0,0.2,0.6
0.0358,0,0.2,0.6
0.03582,0,0.2,0.6
0.03584,0,0.2,0.6
0.03586,0,0.2,0.6
0.03588,0,0.24,0.6
0.0359,0,0.24,0.6
0.03592,0,0.2,0.6
0.03594,0.04,0.2,0.6
0.03596,0,0.2,0.6
0.03598,0,0.2,0.6
0.036,0,0.2,0.6
0.03602,0,0.2,0.6
0.03604,0,0.2,0.6
0.03606,0,0.2,0.6
0.03608,0,0.2,0.6
0.0361,0,0.2,0.6
0.03612,0,0.2,0.6
0.03614,0,0.2,0.6
0.03616,0,0.2,0.6
0.03618,0,0.2,0.6
0.0362,0,0.2,0.6
0.03622,0,0.2,0.6
0.03624,0,0.2,0.6
0.03626,0,0.2,0.6
0.03628,0,0.2,0.6
0.0363,0,0.2,0.6
0.03632,0,0.2,0.6
0.03634,0,0.24,0.6
0.03636,0,0.2,0.6
0.03638,0,0.2,0.6
0.0364,0,0.2,0.6
0.03642,0,0.2,0.6
0.03644,0,0.2,0.6
0.03646,0,0.2,0.6
0.03648,0,0.2,0.6
0.0365,0,0.2,0.6
0.03652,0,0.2,0.6
0.03654,0,0.2,0.6
0.03656,0,0.24,0.6
0.03658,0,0.2,0.6
0.0366,0,0.24,0.6
0.03662,0,0.2,0.6
0.03664,0,0.2,0.6
0.03666,0,0.2,0.6
0.03668,0,0.2,0.6
0.0367,0,0.2,0.6
0.03672,0,0.2,0.6
0.03674,0,0.24,0.6
0.03676,0,0.2,0.6
0.03678,0,0.2,0.6
0.0368,0,0.2,0.6
0.03682,0,0.2,0.6
0.03684,0,0.2,0.6
0.03686,0,0.2,0.6
0.03688,0,0.2,0.56
0.0369,0,0.2,0.6
0.03692,0,0.2,0.6
0.03694,0,0.2,0.6
0.03696,0,0.2,0.6
0.03698,0,0.2,0.6
0.037,0,0.2,0.6
0.03702,0,0.24,0.6
0.03704,0,0.2,0.56
0.03706,0,0.2,0.6
0.03708,0,0.24,0.6
0.0371,0,0.2,0.6
